"ent_mun","indicador","2015","2016"
"28002","sin_drenaje",1.2,NA
"05032","sin_drenaje",1.21,NA
"08058","sin_drenaje",1.21,NA
"20116","sin_drenaje",1.21,NA
"20424","sin_drenaje",1.21,NA
"30036","sin_drenaje",1.22,NA
"16011","sin_drenaje",1.23,NA
"20079","sin_drenaje",1.23,NA
"20121","sin_drenaje",1.23,NA
"20030","sin_drenaje",1.24,NA
"20063","sin_drenaje",1.24,NA
"20101","sin_drenaje",1.24,NA
"28018","sin_drenaje",1.24,NA
"30081","sin_drenaje",1.24,NA
"30150","sin_drenaje",1.24,NA
"16106","sin_drenaje",1.25,NA
"21014","sin_drenaje",1.25,NA
"21134","sin_drenaje",1.25,NA
"01005","sin_drenaje",1.26,NA
"20095","sin_drenaje",1.26,NA
"20220","sin_drenaje",1.26,NA
"20320","sin_drenaje",1.26,NA
"20547","sin_drenaje",1.26,NA
"20103","sin_drenaje",1.27,NA
"20280","sin_drenaje",1.27,NA
"20291","sin_drenaje",1.27,NA
"20326","sin_drenaje",1.27,NA
"20544","sin_drenaje",1.27,NA
"14093","sin_drenaje",1.28,NA
"21054","sin_drenaje",1.28,NA
"31059","sin_drenaje",1.29,NA
"14021","sin_drenaje",1.3,NA
"20275","sin_drenaje",1.3,NA
"20394","sin_drenaje",1.3,NA
"21048","sin_drenaje",1.3,NA
"21125","sin_drenaje",1.3,NA
"20518","sin_drenaje",1.31,NA
"21063","sin_drenaje",1.31,NA
"29044","sin_drenaje",1.31,NA
"30008","sin_drenaje",1.31,NA
"30092","sin_drenaje",1.31,NA
"14026","sin_drenaje",1.32,NA
"15028","sin_drenaje",1.32,NA
"20147","sin_drenaje",1.32,NA
"20156","sin_drenaje",1.32,NA
"20281","sin_drenaje",1.32,NA
"24057","sin_drenaje",1.32,NA
"05037","sin_drenaje",1.33,NA
"17018","sin_drenaje",1.33,NA
"20182","sin_drenaje",1.33,NA
"20200","sin_drenaje",1.33,NA
"20210","sin_drenaje",1.33,NA
"24052","sin_drenaje",1.33,NA
"26070","sin_drenaje",1.33,NA
"30097","sin_drenaje",1.33,NA
"14110","sin_drenaje",1.34,NA
"16069","sin_drenaje",1.34,NA
"20009","sin_drenaje",1.34,NA
"20445","sin_drenaje",1.35,NA
"20535","sin_drenaje",1.35,NA
"26013","sin_drenaje",1.35,NA
"30182","sin_drenaje",1.35,NA
"32017","sin_drenaje",1.35,NA
"07064","sin_drenaje",1.36,NA
"08045","sin_drenaje",1.36,NA
"15018","sin_drenaje",1.36,NA
"30154","sin_drenaje",1.36,NA
"16023","sin_drenaje",1.37,NA
"20120","sin_drenaje",1.37,NA
"20179","sin_drenaje",1.37,NA
"20260","sin_drenaje",1.37,NA
"21214","sin_drenaje",1.37,NA
"30124","sin_drenaje",1.37,NA
"24037","sin_drenaje",1.38,NA
"30145","sin_drenaje",1.38,NA
"20397","sin_drenaje",1.39,NA
"29029","sin_drenaje",1.4,NA
"14007","sin_drenaje",1.41,NA
"14095","sin_drenaje",1.41,NA
"20471","sin_drenaje",1.41,NA
"05008","sin_drenaje",1.42,NA
"07096","sin_drenaje",1.42,NA
"15051","sin_drenaje",1.42,NA
"17009","sin_drenaje",1.42,NA
"30166","sin_drenaje",1.42,NA
"20094","sin_drenaje",1.43,NA
"30102","sin_drenaje",1.43,NA
"05022","sin_drenaje",1.44,NA
"20222","sin_drenaje",1.44,NA
"05015","sin_drenaje",1.45,NA
"14005","sin_drenaje",1.45,NA
"14102","sin_drenaje",1.45,NA
"16075","sin_drenaje",1.45,NA
"19001","sin_drenaje",1.45,NA
"20440","sin_drenaje",1.45,NA
"30009","sin_drenaje",1.45,NA
"30029","sin_drenaje",1.45,NA
"07099","sin_drenaje",1.46,NA
"19045","sin_drenaje",1.46,NA
"20017","sin_drenaje",1.46,NA
"20085","sin_drenaje",1.46,NA
"20366","sin_drenaje",1.46,NA
"29041","sin_drenaje",1.46,NA
"30201","sin_drenaje",1.46,NA
"14013","sin_drenaje",1.47,NA
"15060","sin_drenaje",1.47,NA
"19049","sin_drenaje",1.47,NA
"20483","sin_drenaje",1.47,NA
"05020","sin_drenaje",1.48,NA
"14077","sin_drenaje",1.48,NA
"20510","sin_drenaje",1.48,NA
"26024","sin_drenaje",1.48,NA
"29027","sin_drenaje",1.48,NA
"14022","sin_drenaje",1.49,NA
"20500","sin_drenaje",1.49,NA
"21065","sin_drenaje",1.49,NA
"21129","sin_drenaje",1.49,NA
"15106","sin_drenaje",1.5,NA
"20202","sin_drenaje",1.5,NA
"21029","sin_drenaje",1.5,NA
"21119","sin_drenaje",1.5,NA
"24054","sin_drenaje",1.5,NA
"20195","sin_drenaje",1.51,NA
"20551","sin_drenaje",1.51,NA
"29002","sin_drenaje",1.51,NA
"30027","sin_drenaje",1.51,NA
"30164","sin_drenaje",1.51,NA
"16018","sin_drenaje",1.52,NA
"20059","sin_drenaje",1.52,NA
"20499","sin_drenaje",1.52,NA
"26001","sin_drenaje",1.52,NA
"28039","sin_drenaje",1.52,NA
"30171","sin_drenaje",1.52,NA
"13073","sin_drenaje",1.53,NA
"22006","sin_drenaje",1.53,NA
"14014","sin_drenaje",1.54,NA
"20128","sin_drenaje",1.54,NA
"30071","sin_drenaje",1.54,NA
"20029","sin_drenaje",1.55,NA
"20139","sin_drenaje",1.55,NA
"20406","sin_drenaje",1.55,NA
"21006","sin_drenaje",1.55,NA
"20234","sin_drenaje",1.56,NA
"21143","sin_drenaje",1.56,NA
"28043","sin_drenaje",1.56,NA
"29011","sin_drenaje",1.56,NA
"14034","sin_drenaje",1.57,NA
"20171","sin_drenaje",1.57,NA
"26010","sin_drenaje",1.57,NA
"26025","sin_drenaje",1.57,NA
"30074","sin_drenaje",1.57,NA
"30135","sin_drenaje",1.57,NA
"30167","sin_drenaje",1.57,NA
"03001","sin_drenaje",1.58,NA
"05006","sin_drenaje",1.58,NA
"26046","sin_drenaje",1.58,NA
"29043","sin_drenaje",1.58,NA
"20457","sin_drenaje",1.59,NA
"30079","sin_drenaje",1.59,NA
"30205","sin_drenaje",1.59,NA
"20084","sin_drenaje",1.6,NA
"19011","sin_drenaje",1.61,NA
"20224","sin_drenaje",1.61,NA
"30088","sin_drenaje",1.61,NA
"30132","sin_drenaje",1.61,NA
"13077","sin_drenaje",1.62,NA
"14074","sin_drenaje",1.62,NA
"20114","sin_drenaje",1.62,NA
"26063","sin_drenaje",1.62,NA
"10005","sin_drenaje",1.63,NA
"11044","sin_drenaje",1.63,NA
"14006","sin_drenaje",1.63,NA
"20005","sin_drenaje",1.63,NA
"21197","sin_drenaje",1.63,NA
"24040","sin_drenaje",1.63,NA
"29059","sin_drenaje",1.63,NA
"30016","sin_drenaje",1.63,NA
"32032","sin_drenaje",1.63,NA
"07019","sin_drenaje",1.64,NA
"20237","sin_drenaje",1.64,NA
"20014","sin_drenaje",1.65,NA
"21071","sin_drenaje",1.65,NA
"26027","sin_drenaje",1.65,NA
"07042","sin_drenaje",1.66,NA
"20295","sin_drenaje",1.66,NA
"21015","sin_drenaje",1.66,NA
"21123","sin_drenaje",1.66,NA
"30076","sin_drenaje",1.66,NA
"30186","sin_drenaje",1.66,NA
"04003","sin_drenaje",1.67,NA
"20254","sin_drenaje",1.67,NA
"15099","sin_drenaje",1.68,NA
"19038","sin_drenaje",1.68,NA
"25006","sin_drenaje",1.68,NA
"29010","sin_drenaje",1.68,NA
"30032","sin_drenaje",1.68,NA
"30105","sin_drenaje",1.68,NA
"08011","sin_drenaje",1.7,NA
"20434","sin_drenaje",1.7,NA
"30204","sin_drenaje",1.7,NA
"07085","sin_drenaje",1.71,NA
"20564","sin_drenaje",1.71,NA
"21096","sin_drenaje",1.71,NA
"21204","sin_drenaje",1.71,NA
"25015","sin_drenaje",1.71,NA
"07081","sin_drenaje",1.72,NA
"20190","sin_drenaje",1.72,NA
"20426","sin_drenaje",1.72,NA
"26017","sin_drenaje",1.72,NA
"30155","sin_drenaje",1.72,NA
"05038","sin_drenaje",1.73,NA
"07052","sin_drenaje",1.73,NA
"19020","sin_drenaje",1.73,NA
"20339","sin_drenaje",1.73,NA
"30004","sin_drenaje",1.73,NA
"15075","sin_drenaje",1.74,NA
"15095","sin_drenaje",1.74,NA
"30055","sin_drenaje",1.74,NA
"10007","sin_drenaje",1.75,NA
"13034","sin_drenaje",1.75,NA
"20108","sin_drenaje",1.75,NA
"26023","sin_drenaje",1.75,NA
"20433","sin_drenaje",1.76,NA
"20480","sin_drenaje",1.76,NA
"26016","sin_drenaje",1.76,NA
"13074","sin_drenaje",1.77,NA
"16105","sin_drenaje",1.77,NA
"20132","sin_drenaje",1.77,NA
"07013","sin_drenaje",1.78,NA
"07047","sin_drenaje",1.78,NA
"07078","sin_drenaje",1.78,NA
"08062","sin_drenaje",1.78,NA
"20393","sin_drenaje",1.78,NA
"26044","sin_drenaje",1.78,NA
"13070","sin_drenaje",1.79,NA
"16087","sin_drenaje",1.79,NA
"20369","sin_drenaje",1.79,NA
"26053","sin_drenaje",1.79,NA
"15015","sin_drenaje",1.8,NA
"20134","sin_drenaje",1.8,NA
"20570","sin_drenaje",1.8,NA
"21194","sin_drenaje",1.8,NA
"30211","sin_drenaje",1.8,NA
"23003","sin_drenaje",1.81,NA
"20539","sin_drenaje",1.82,NA
"20541","sin_drenaje",1.82,NA
"21210","sin_drenaje",1.82,NA
"29049","sin_drenaje",1.82,NA
"28037","sin_drenaje",1.83,NA
"08016","sin_drenaje",1.84,NA
"18018","sin_drenaje",1.84,NA
"20358","sin_drenaje",1.84,NA
"26011","sin_drenaje",1.84,NA
"30083","sin_drenaje",1.84,NA
"05019","sin_drenaje",1.85,NA
"07039","sin_drenaje",1.85,NA
"13061","sin_drenaje",1.85,NA
"17012","sin_drenaje",1.85,NA
"30078","sin_drenaje",1.85,NA
"16056","sin_drenaje",1.86,NA
"29015","sin_drenaje",1.86,NA
"32030","sin_drenaje",1.87,NA
"07105","sin_drenaje",1.88,NA
"14123","sin_drenaje",1.88,NA
"15049","sin_drenaje",1.88,NA
"16042","sin_drenaje",1.88,NA
"20177","sin_drenaje",1.88,NA
"21102","sin_drenaje",1.88,NA
"24018","sin_drenaje",1.88,NA
"26062","sin_drenaje",1.88,NA
"20213","sin_drenaje",1.89,NA
"20545","sin_drenaje",1.89,NA
"29046","sin_drenaje",1.89,NA
"16088","sin_drenaje",1.9,NA
"20451","sin_drenaje",1.9,NA
"25001","sin_drenaje",1.9,NA
"14116","sin_drenaje",1.91,NA
"15068","sin_drenaje",1.91,NA
"20435","sin_drenaje",1.91,NA
"24013","sin_drenaje",1.91,NA
"26058","sin_drenaje",1.91,NA
"30010","sin_drenaje",1.91,NA
"07072","sin_drenaje",1.92,NA
"20104","sin_drenaje",1.92,NA
"24034","sin_drenaje",1.92,NA
"26006","sin_drenaje",1.92,NA
"29013","sin_drenaje",1.92,NA
"16020","sin_drenaje",1.93,NA
"19013","sin_drenaje",1.93,NA
"20043","sin_drenaje",1.93,NA
"30147","sin_drenaje",1.93,NA
"14085","sin_drenaje",1.94,NA
"20227","sin_drenaje",1.94,NA
"21184","sin_drenaje",1.94,NA
"11025","sin_drenaje",1.95,NA
"28015","sin_drenaje",1.95,NA
"29020","sin_drenaje",1.95,NA
"11041","sin_drenaje",1.96,NA
"16039","sin_drenaje",1.96,NA
"20193","sin_drenaje",1.96,NA
"20204","sin_drenaje",1.96,NA
"21045","sin_drenaje",1.96,NA
"24038","sin_drenaje",1.96,NA
"06001","sin_drenaje",1.97,NA
"06003","sin_drenaje",1.97,NA
"20255","sin_drenaje",1.97,NA
"20554","sin_drenaje",1.97,NA
"21138","sin_drenaje",1.97,NA
"16085","sin_drenaje",1.98,NA
"20023","sin_drenaje",1.98,NA
"20218","sin_drenaje",1.98,NA
"21199","sin_drenaje",1.98,NA
"31046","sin_drenaje",1.98,NA
"32047","sin_drenaje",1.98,NA
"13050","sin_drenaje",1.99,NA
"20299","sin_drenaje",1.99,NA
"28001","sin_drenaje",1.99,NA
"30116","sin_drenaje",1.99,NA
"13014","sin_drenaje",2,NA
"19015","sin_drenaje",2,NA
"21017","sin_drenaje",2,NA
"27013","sin_drenaje",2,NA
"29001","sin_drenaje",2,NA
"30086","sin_drenaje",2,NA
"18002","sin_drenaje",2.01,NA
"20078","sin_drenaje",2.01,NA
"20556","sin_drenaje",2.01,NA
"21180","sin_drenaje",2.01,NA
"26066","sin_drenaje",2.01,NA
"30033","sin_drenaje",2.01,NA
"07015","sin_drenaje",2.02,NA
"07028","sin_drenaje",2.02,NA
"08025","sin_drenaje",2.02,NA
"08054","sin_drenaje",2.02,NA
"20497","sin_drenaje",2.02,NA
"30085","sin_drenaje",2.02,NA
"07115","sin_drenaje",2.03,NA
"13081","sin_drenaje",2.03,NA
"20226","sin_drenaje",2.03,NA
"20398","sin_drenaje",2.03,NA
"05021","sin_drenaje",2.04,NA
"13082","sin_drenaje",2.04,NA
"30109","sin_drenaje",2.04,NA
"13010","sin_drenaje",2.05,NA
"16032","sin_drenaje",2.05,NA
"28011","sin_drenaje",2.05,NA
"30089","sin_drenaje",2.05,NA
"11021","sin_drenaje",2.06,NA
"20207","sin_drenaje",2.06,NA
"20379","sin_drenaje",2.06,NA
"28019","sin_drenaje",2.06,NA
"07089","sin_drenaje",2.07,NA
"20122","sin_drenaje",2.07,NA
"20123","sin_drenaje",2.07,NA
"27014","sin_drenaje",2.07,NA
"30099","sin_drenaje",2.07,NA
"19005","sin_drenaje",2.08,NA
"20106","sin_drenaje",2.08,NA
"04002","sin_drenaje",2.09,NA
"26008","sin_drenaje",2.09,NA
"30158","sin_drenaje",2.09,NA
"16052","sin_drenaje",2.1,NA
"21035","sin_drenaje",2.1,NA
"15010","sin_drenaje",2.12,NA
"20027","sin_drenaje",2.12,NA
"20250","sin_drenaje",2.12,NA
"20304","sin_drenaje",2.12,NA
"24007","sin_drenaje",2.12,NA
"24024","sin_drenaje",2.12,NA
"30185","sin_drenaje",2.12,NA
"15090","sin_drenaje",2.13,NA
"17029","sin_drenaje",2.13,NA
"20159","sin_drenaje",2.13,NA
"20272","sin_drenaje",2.13,NA
"30062","sin_drenaje",2.13,NA
"16009","sin_drenaje",2.14,NA
"14024","sin_drenaje",2.15,NA
"20047","sin_drenaje",2.15,NA
"23004","sin_drenaje",2.15,NA
"26068","sin_drenaje",2.15,NA
"27016","sin_drenaje",2.15,NA
"18004","sin_drenaje",2.16,NA
"20088","sin_drenaje",2.17,NA
"20508","sin_drenaje",2.17,NA
"21192","sin_drenaje",2.17,NA
"28016","sin_drenaje",2.17,NA
"01004","sin_drenaje",2.18,NA
"11036","sin_drenaje",2.18,NA
"28029","sin_drenaje",2.18,NA
"30212","sin_drenaje",2.18,NA
"16003","sin_drenaje",2.19,NA
"20109","sin_drenaje",2.19,NA
"21074","sin_drenaje",2.19,NA
"30098","sin_drenaje",2.19,NA
"21013","sin_drenaje",2.2,NA
"30152","sin_drenaje",2.2,NA
"20279","sin_drenaje",2.21,NA
"30065","sin_drenaje",2.21,NA
"13062","sin_drenaje",2.22,NA
"01007","sin_drenaje",2.23,NA
"14119","sin_drenaje",2.23,NA
"21085","sin_drenaje",2.23,NA
"32013","sin_drenaje",2.23,NA
"08055","sin_drenaje",2.24,NA
"16060","sin_drenaje",2.24,NA
"21030","sin_drenaje",2.24,NA
"21111","sin_drenaje",2.24,NA
"21182","sin_drenaje",2.24,NA
"07055","sin_drenaje",2.25,NA
"20187","sin_drenaje",2.25,NA
"20154","sin_drenaje",2.26,NA
"20540","sin_drenaje",2.26,NA
"30082","sin_drenaje",2.26,NA
"30187","sin_drenaje",2.26,NA
"07005","sin_drenaje",2.27,NA
"20487","sin_drenaje",2.27,NA
"21149","sin_drenaje",2.27,NA
"13072","sin_drenaje",2.28,NA
"20479","sin_drenaje",2.28,NA
"19022","sin_drenaje",2.29,NA
"32020","sin_drenaje",2.29,NA
"14066","sin_drenaje",2.3,NA
"18016","sin_drenaje",2.3,NA
"20093","sin_drenaje",2.3,NA
"20502","sin_drenaje",2.3,NA
"30101","sin_drenaje",2.31,NA
"32005","sin_drenaje",2.31,NA
"07084","sin_drenaje",2.32,NA
"21163","sin_drenaje",2.32,NA
"28023","sin_drenaje",2.32,NA
"06008","sin_drenaje",2.33,NA
"14107","sin_drenaje",2.34,NA
"20057","sin_drenaje",2.34,NA
"20144","sin_drenaje",2.34,NA
"21201","sin_drenaje",2.34,NA
"30063","sin_drenaje",2.34,NA
"07025","sin_drenaje",2.35,NA
"07074","sin_drenaje",2.35,NA
"08005","sin_drenaje",2.35,NA
"10038","sin_drenaje",2.35,NA
"15116","sin_drenaje",2.35,NA
"20436","sin_drenaje",2.35,NA
"14090","sin_drenaje",2.36,NA
"20031","sin_drenaje",2.36,NA
"30047","sin_drenaje",2.36,NA
"20049","sin_drenaje",2.37,NA
"20523","sin_drenaje",2.37,NA
"14025","sin_drenaje",2.38,NA
"13066","sin_drenaje",2.39,NA
"14089","sin_drenaje",2.39,NA
"20069","sin_drenaje",2.39,NA
"21061","sin_drenaje",2.39,NA
"30064","sin_drenaje",2.4,NA
"03009","sin_drenaje",2.41,NA
"16082","sin_drenaje",2.42,NA
"16103","sin_drenaje",2.42,NA
"20140","sin_drenaje",2.42,NA
"20243","sin_drenaje",2.42,NA
"20357","sin_drenaje",2.42,NA
"28005","sin_drenaje",2.42,NA
"07090","sin_drenaje",2.43,NA
"16083","sin_drenaje",2.43,NA
"26061","sin_drenaje",2.43,NA
"08063","sin_drenaje",2.44,NA
"30127","sin_drenaje",2.44,NA
"13079","sin_drenaje",2.45,NA
"14105","sin_drenaje",2.45,NA
"20184","sin_drenaje",2.45,NA
"20519","sin_drenaje",2.45,NA
"31028","sin_drenaje",2.45,NA
"08024","sin_drenaje",2.46,NA
"21023","sin_drenaje",2.46,NA
"21161","sin_drenaje",2.46,NA
"32001","sin_drenaje",2.46,NA
"14008","sin_drenaje",2.47,NA
"20039","sin_drenaje",2.47,NA
"07034","sin_drenaje",2.48,NA
"08039","sin_drenaje",2.48,NA
"16113","sin_drenaje",2.48,NA
"17028","sin_drenaje",2.48,NA
"19036","sin_drenaje",2.48,NA
"20117","sin_drenaje",2.48,NA
"24058","sin_drenaje",2.49,NA
"31061","sin_drenaje",2.49,NA
"16072","sin_drenaje",2.5,NA
"20112","sin_drenaje",2.5,NA
"20191","sin_drenaje",2.5,NA
"21044","sin_drenaje",2.5,NA
"20119","sin_drenaje",2.51,NA
"20163","sin_drenaje",2.51,NA
"21187","sin_drenaje",2.51,NA
"03002","sin_drenaje",2.52,NA
"15101","sin_drenaje",2.52,NA
"20239","sin_drenaje",2.52,NA
"30110","sin_drenaje",2.52,NA
"07014","sin_drenaje",2.53,NA
"13008","sin_drenaje",2.54,NA
"20038","sin_drenaje",2.54,NA
"20314","sin_drenaje",2.54,NA
"29053","sin_drenaje",2.54,NA
"32019","sin_drenaje",2.54,NA
"05034","sin_drenaje",2.55,NA
"14016","sin_drenaje",2.55,NA
"17024","sin_drenaje",2.55,NA
"21008","sin_drenaje",2.55,NA
"16028","sin_drenaje",2.56,NA
"20044","sin_drenaje",2.56,NA
"20521","sin_drenaje",2.56,NA
"25018","sin_drenaje",2.56,NA
"16045","sin_drenaje",2.57,NA
"16095","sin_drenaje",2.57,NA
"20051","sin_drenaje",2.57,NA
"16048","sin_drenaje",2.58,NA
"30161","sin_drenaje",2.58,NA
"14075","sin_drenaje",2.59,NA
"08043","sin_drenaje",2.6,NA
"12035","sin_drenaje",2.6,NA
"20431","sin_drenaje",2.6,NA
"21145","sin_drenaje",2.6,NA
"30170","sin_drenaje",2.6,NA
"08040","sin_drenaje",2.61,NA
"20133","sin_drenaje",2.62,NA
"26045","sin_drenaje",2.62,NA
"07053","sin_drenaje",2.63,NA
"28004","sin_drenaje",2.63,NA
"30153","sin_drenaje",2.63,NA
"26035","sin_drenaje",2.64,NA
"26047","sin_drenaje",2.64,NA
"30001","sin_drenaje",2.64,NA
"30025","sin_drenaje",2.64,NA
"30066","sin_drenaje",2.64,NA
"07057","sin_drenaje",2.65,NA
"20205","sin_drenaje",2.65,NA
"21178","sin_drenaje",2.65,NA
"24014","sin_drenaje",2.65,NA
"14058","sin_drenaje",2.66,NA
"29060","sin_drenaje",2.66,NA
"30194","sin_drenaje",2.66,NA
"21183","sin_drenaje",2.67,NA
"21217","sin_drenaje",2.67,NA
"30121","sin_drenaje",2.67,NA
"20001","sin_drenaje",2.68,NA
"20316","sin_drenaje",2.69,NA
"24016","sin_drenaje",2.69,NA
"20411","sin_drenaje",2.7,NA
"21021","sin_drenaje",2.7,NA
"32025","sin_drenaje",2.7,NA
"08060","sin_drenaje",2.71,NA
"20012","sin_drenaje",2.71,NA
"20126","sin_drenaje",2.71,NA
"21208","sin_drenaje",2.71,NA
"30106","sin_drenaje",2.71,NA
"30108","sin_drenaje",2.71,NA
"19050","sin_drenaje",2.72,NA
"20317","sin_drenaje",2.72,NA
"30096","sin_drenaje",2.72,NA
"14094","sin_drenaje",2.73,NA
"16022","sin_drenaje",2.73,NA
"16065","sin_drenaje",2.73,NA
"16086","sin_drenaje",2.73,NA
"29032","sin_drenaje",2.73,NA
"16078","sin_drenaje",2.74,NA
"20246","sin_drenaje",2.74,NA
"20068","sin_drenaje",2.75,NA
"21084","sin_drenaje",2.75,NA
"07038","sin_drenaje",2.76,NA
"19003","sin_drenaje",2.76,NA
"19023","sin_drenaje",2.76,NA
"20505","sin_drenaje",2.76,NA
"21090","sin_drenaje",2.76,NA
"29035","sin_drenaje",2.76,NA
"13056","sin_drenaje",2.77,NA
"20372","sin_drenaje",2.77,NA
"21046","sin_drenaje",2.77,NA
"26005","sin_drenaje",2.78,NA
"30180","sin_drenaje",2.78,NA
"15096","sin_drenaje",2.79,NA
"20289","sin_drenaje",2.8,NA
"05009","sin_drenaje",2.81,NA
"21154","sin_drenaje",2.81,NA
"20513","sin_drenaje",2.82,NA
"21026","sin_drenaje",2.82,NA
"20410","sin_drenaje",2.83,NA
"21140","sin_drenaje",2.84,NA
"28010","sin_drenaje",2.84,NA
"20310","sin_drenaje",2.85,NA
"30190","sin_drenaje",2.85,NA
"12005","sin_drenaje",2.86,NA
"19042","sin_drenaje",2.86,NA
"20041","sin_drenaje",2.86,NA
"21158","sin_drenaje",2.86,NA
"29058","sin_drenaje",2.86,NA
"30020","sin_drenaje",2.86,NA
"07097","sin_drenaje",2.87,NA
"05012","sin_drenaje",2.88,NA
"24010","sin_drenaje",2.88,NA
"18003","sin_drenaje",2.89,NA
"20377","sin_drenaje",2.89,NA
"20417","sin_drenaje",2.89,NA
"07027","sin_drenaje",2.9,NA
"14046","sin_drenaje",2.91,NA
"25002","sin_drenaje",2.91,NA
"27009","sin_drenaje",2.91,NA
"08036","sin_drenaje",2.92,NA
"30129","sin_drenaje",2.92,NA
"20054","sin_drenaje",2.93,NA
"21115","sin_drenaje",2.93,NA
"20135","sin_drenaje",2.94,NA
"20552","sin_drenaje",2.94,NA
"30141","sin_drenaje",2.94,NA
"14096","sin_drenaje",2.95,NA
"19032","sin_drenaje",2.95,NA
"20360","sin_drenaje",2.95,NA
"21186","sin_drenaje",2.95,NA
"14073","sin_drenaje",2.96,NA
"14125","sin_drenaje",2.96,NA
"21010","sin_drenaje",2.96,NA
"21133","sin_drenaje",2.96,NA
"21179","sin_drenaje",2.96,NA
"31050","sin_drenaje",2.96,NA
"05017","sin_drenaje",2.97,NA
"19027","sin_drenaje",2.97,NA
"29008","sin_drenaje",2.97,NA
"29057","sin_drenaje",2.98,NA
"26020","sin_drenaje",2.99,NA
"15115","sin_drenaje",3,NA
"17002","sin_drenaje",3,NA
"21137","sin_drenaje",3,NA
"08013","sin_drenaje",3.01,NA
"26065","sin_drenaje",3.01,NA
"29051","sin_drenaje",3.01,NA
"32033","sin_drenaje",3.01,NA
"16061","sin_drenaje",3.02,NA
"20100","sin_drenaje",3.02,NA
"28028","sin_drenaje",3.02,NA
"14059","sin_drenaje",3.04,NA
"17030","sin_drenaje",3.04,NA
"26004","sin_drenaje",3.04,NA
"32007","sin_drenaje",3.05,NA
"30151","sin_drenaje",3.06,NA
"07043","sin_drenaje",3.07,NA
"14001","sin_drenaje",3.07,NA
"20230","sin_drenaje",3.08,NA
"16084","sin_drenaje",3.09,NA
"20447","sin_drenaje",3.09,NA
"21105","sin_drenaje",3.09,NA
"15084","sin_drenaje",3.1,NA
"20401","sin_drenaje",3.1,NA
"21181","sin_drenaje",3.1,NA
"21195","sin_drenaje",3.1,NA
"14092","sin_drenaje",3.11,NA
"21036","sin_drenaje",3.11,NA
"21037","sin_drenaje",3.11,NA
"24029","sin_drenaje",3.11,NA
"32050","sin_drenaje",3.11,NA
"20131","sin_drenaje",3.12,NA
"29025","sin_drenaje",3.12,NA
"08034","sin_drenaje",3.13,NA
"11027","sin_drenaje",3.13,NA
"20080","sin_drenaje",3.13,NA
"20331","sin_drenaje",3.13,NA
"21082","sin_drenaje",3.13,NA
"30137","sin_drenaje",3.13,NA
"29023","sin_drenaje",3.15,NA
"07080","sin_drenaje",3.16,NA
"16089","sin_drenaje",3.16,NA
"20382","sin_drenaje",3.16,NA
"32011","sin_drenaje",3.16,NA
"14060","sin_drenaje",3.17,NA
"19028","sin_drenaje",3.17,NA
"20150","sin_drenaje",3.17,NA
"20430","sin_drenaje",3.17,NA
"30051","sin_drenaje",3.17,NA
"05033","sin_drenaje",3.18,NA
"14088","sin_drenaje",3.18,NA
"15088","sin_drenaje",3.18,NA
"20050","sin_drenaje",3.18,NA
"20183","sin_drenaje",3.18,NA
"20198","sin_drenaje",3.18,NA
"07067","sin_drenaje",3.19,NA
"16021","sin_drenaje",3.19,NA
"19037","sin_drenaje",3.19,NA
"20269","sin_drenaje",3.2,NA
"21213","sin_drenaje",3.2,NA
"30163","sin_drenaje",3.2,NA
"20392","sin_drenaje",3.21,NA
"20526","sin_drenaje",3.21,NA
"21094","sin_drenaje",3.21,NA
"20251","sin_drenaje",3.22,NA
"01009","sin_drenaje",3.23,NA
"08048","sin_drenaje",3.23,NA
"11018","sin_drenaje",3.23,NA
"13033","sin_drenaje",3.23,NA
"30021","sin_drenaje",3.23,NA
"13023","sin_drenaje",3.24,NA
"27005","sin_drenaje",3.24,NA
"20102","sin_drenaje",3.25,NA
"11017","sin_drenaje",3.26,NA
"13018","sin_drenaje",3.26,NA
"20137","sin_drenaje",3.26,NA
"21089","sin_drenaje",3.26,NA
"14012","sin_drenaje",3.27,NA
"16030","sin_drenaje",3.27,NA
"14045","sin_drenaje",3.28,NA
"16001","sin_drenaje",3.28,NA
"16044","sin_drenaje",3.28,NA
"13041","sin_drenaje",3.29,NA
"20129","sin_drenaje",3.29,NA
"20298","sin_drenaje",3.29,NA
"30057","sin_drenaje",3.29,NA
"08014","sin_drenaje",3.3,NA
"14112","sin_drenaje",3.3,NA
"14072","sin_drenaje",3.31,NA
"15043","sin_drenaje",3.31,NA
"17016","sin_drenaje",3.31,NA
"20318","sin_drenaje",3.31,NA
"21051","sin_drenaje",3.31,NA
"08023","sin_drenaje",3.32,NA
"15118","sin_drenaje",3.32,NA
"20277","sin_drenaje",3.33,NA
"21108","sin_drenaje",3.33,NA
"27011","sin_drenaje",3.33,NA
"20359","sin_drenaje",3.34,NA
"20415","sin_drenaje",3.34,NA
"30003","sin_drenaje",3.34,NA
"30053","sin_drenaje",3.34,NA
"15046","sin_drenaje",3.35,NA
"24012","sin_drenaje",3.35,NA
"29028","sin_drenaje",3.35,NA
"08031","sin_drenaje",3.36,NA
"17017","sin_drenaje",3.36,NA
"17020","sin_drenaje",3.36,NA
"18013","sin_drenaje",3.36,NA
"20258","sin_drenaje",3.36,NA
"24042","sin_drenaje",3.36,NA
"07073","sin_drenaje",3.37,NA
